Since 1984, Greek nationals who had fled to Poland, the Czech Republic, Slovakia, Russia, Hungary, the former German Democratic Republic, Bulgaria, Romania and elsewhere as political refugees during the Greek civil war of 1945-1949 have been repatriated.	On a assisté, après 1984, au retour en Grèce de ressortissants grecs qui, pendant la guerre civile (1945-1949), avaient sollicité un statut de réfugié politique auprès de la Pologne, de la République tchèque, de la Slovaquie, de la Russie, de la Hongrie, de l'ex-République démocratique allemande, de la Bulgarie, de la Roumanie et d'autres pays encore.
CONTRACTING ENTITIES IN THE POSTAL SERVICES SECTOR	ENTITÉS ADJUDICATRICES DANS LE SECTEUR DES SERVICES POSTAUX
WRITTEN QUESTION P-1835/09	QUESTION ÉCRITE P-1835/09
MEPs welcomed the domestic trials against suspected war criminals but emphasised that these should be instituted irrespective of the ethnic origin of suspects.	Les députés se félicitent que des suspects de crimes de guerre comparaissent actuellement devant des tribunaux nationaux, mais soulignent que ces procès doivent être instruits quelle que soit l'origine ethnique des suspects.
that what is dangerous is not necessarily how many anti-Semitic incidents there are, but, rather, how serious the actions are; —	le danger se situe moins dans le nombre d'incidents antisémites que dans la gravité des actes; —
– Michael Gahler, Anders Wijkman and Charles Tannock, on behalf of the PPE-DE Group	– Michael Gahler, Anders Wijkman et Charles Tannock, au nom du groupe PPE-DE
Further complicating matters is the Iraqi election law, which gives the coalition with the largest number of legislators the first chance at forming a government.	La situation se complique encore du fait que la loi électorale irakienne donne à la coalition la mieux représentée au parlement la chance la plus grande de former le gouvernement.
whereas EU relations with Iran have been based on a threefold approach, characterised by negotiations on a trade and cooperation agreement, political dialogue and a human rights dialogue, and whereas the political dialogue has been suspended because of the current Iranian position on its nuclear programme,	considérant que les relations de l'Union européenne avec l'Iran reposent sur une triple approche caractérisée par des négociations sur un accord commercial et de coopération, par un dialogue politique et par un dialogue sur les droits de l'homme et considérant que le dialogue politique a été suspendu en raison de l'actuelle position iranienne sur son programme nucléaire,
The performance of measuring instruments is particularly sensitive to the environment, particular the electromagnetic environment.	Le fonctionnement des instruments de mesure est particulièrement sensible à l'environnement, notamment l'environnement électromagnétique.
This Regulation shall enter into force on the third day following that of its publication in the Official Journal of the European	Le présent règlement entre en vigueur le troisième jour suivant celui de sa publication au Journal officiel
The Commission shall communicate its decision to the European Parliament, the Council and to the Member States.	La Commission communique sa décision au Parlement européen, au Conseil et aux États membres.
These organisations adopt recommendations, particularly technical measures fixing minimum sizes for fish, closed areas and seasons, and restrictions on fishing effort.	L'adoption des recommandations, notamment des mesures techniques qui visent la fixation de la taille minimale pour les poissons, des zones et périodes de fermeture, des limitations de l’effort de pêche, constitue la tâche dont sont chargées les organisations précitées.
WRITTEN QUESTION E-1196/08	QUESTION ÉCRITE E-1196/08
Calls on the Moroccan authorities to guarantee the Sahrawi population that they can fully exercise their fundamental rights, as defined in the Universal Declaration of Human Rights and in international conventions; urges the Moroccan authorities to comply fully with the United Nations Convention Against Torture;	demande aux autorités marocaines de garantir à la population sahraouie l'exercice plein et entier des libertés fondamentales telles que définies dans la Déclaration universelle des droits de l'homme et dans les conventions internationales; prie instamment les autorités marocaines de respecter pleinement la convention des Nations unies contre la torture;
The resolution sets out Parliament's views ahead of the Spring Summit of EU leaders.	Ce vaste programme de règlementation risque de revenir en boomerang sur les instances dirigeantes européennes.
WRITTEN QUESTION E-1974/07	QUESTION ÉCRITE E-1974/07
China's exports to the EU during the period 2000‑10 were almost four times that amount.	Les exportations depuis la Chine vers l'UE entre 2000 et 2010 sont près de quatre fois plus importantes.
carry out or have carried out appropriate inspections and tests to ascertain whether the solutions adopted satisfy the essential health and safety requirements of the Directive where the standards referred to in	effectue ou fait effectuer les contrôles appropriés et les essais nécessaires pour vérifier si les solutions adoptées satisfont aux exigences essentielles de sécurité et de santé de la directive lorsque les normes visées à l'article
Has Lufthansa since satisfied all of the conditions laid down in the Commission decision?	La Lufthansa a-t-elle respecté toutes les conditions fixées par la décision de la Commission en 2009?
with refresher courses at least every five years	est mis en œuvre au moins tous les cinq ans par les autorités des États membres
Reduced rates can be used to achieve economic, social or environmental policy objectives.	Les taux réduits peuvent être utilisés pour réaliser des objectifs de politique économique, sociale ou environnementale. .
Subject: Management of the Erasmus and Socrates programmes	Objet: Exécution du programme Erasmus/Socrates
Notes that, despite countless campaigns, targets and measures in recent years, the gender pay gap remains stubbornly wide, women across the EU earn 17.5% less on average than men and there has only been a marginal reduction of the gender pay gap in the last few years; calls on the Member States to redouble their efforts to put European measures in place with the aim of closing this gap;	relève qu'en dépit d'innombrables campagnes, mesures et objectifs décidés ces dernières années, l'écart de rémunération entre les hommes et les femmes demeure obstinément profond, puisque dans l'Union, les femmes gagnent en moyenne 17,5 % de moins que les hommes et qu'on n'a pu observer qu'une réduction marginale de cet écart depuis quelques années; demande aux États membres de redoubler d'efforts dans la mise en œuvre des dispositions européennes en vigueur afin de réduire cet écart;
When the conditions laid down in the harmonised technical specification are fulfilled, and if applicable after the STD has been verified by the relevant certification body as referred to in Annex V, the manufacturer is entitled to declare performance corresponding to all or part of the test results of this other product;	Lorsque les conditions établies dans la spécification technique harmonisée sont remplies , et le cas échéant après vérification de la DTS par l'organisme de certification compétent, tel que visé à l'annexe V, le fabricant est en droit de déclarer une performance qui correspond à l'ensemble ou à une partie des résultats d'essais de cet autre produit;
"I asked for this debate to update you on this massive political and humanitarian disaster", Lady Ashton told Parliament.	"J'ai demandé ce débat pour faire le point sur cet énorme désastre politique et humanitaire", a déclaré Catherine Ashton au Parlement.
Does the Commission consider that Italy should pay the penalties for overrunning its milk quotas?	La Commission estime-t-elle que l'Italie doit payer les amendes pour le dépassement des quotas laitiers?
Article 2, third indent	Article 2, troisième tiret
In light of the above, what concrete steps is the Council taking and will it take towards the Kingdom of Morocco regarding the continuing oppression and repression against Sahrawi human rights defenders?	Sur la base des éléments susmentionnés, quelles mesures concrètes le Conseil prend-il et entend-t-il prendre à l'encontre du Royaume du Maroc à propos de l'agression et de la répression dont sont en permanence victimes les défenseurs sahraouis des Droits de l'homme?
The branded article industry is becoming increasingly dissatisfied with block advertising on television and is therefore trying to market its products more and more by means of surreptitious advertising or 'product placement'.	En effet, les marques, de plus en plus mécontentes du système de diffusion groupée des publicités, ont de plus en plus souvent recours à la publicité clandestine et au placement de produits pour vendre leurs marchandises.
having regard to the report of the Committee on Fisheries and the opinion of the Committee on Budgets ( A5-0167/2004 ),	vu le rapport de la commission de la pêche et l'avis de la commission des budgets ( A5-0167/2004 ),
The Commission shall, not later than 31 December 2003, compile a register that shall contain particulars of all existing committees, the instrument on the basis of which each committee was set up, the procedure used and drafts of all implementing measures, and that shall be continuously updated.	D'ici au 31 décembre 2003 au plus tard, la Commission dressera un registre énumérant tous les comités existants, l'acte législatif en vertu duquel un comité a été institué, la procédure ainsi que les projets relatifs à toutes les mesures d'exécution, et ce registre sera actualisé en permanence.
It should be pointed out that the Court of Auditors, for the eleventh consecutive year, has been unable to establish that "underlying transactions" (all the operations underlying the implementation of the Community budget) are free of irregularities.	Il est opportun de rappeler que la Cour des Comptes n'a pas été en mesure d'établir que les "opérations sous-jacentes" (l'ensemble des opérations qui sont à la base de l'exécution du budget communautaire) de l'UE sont exempt e s d'irrégularités, et ce pour la onzième année consécutive.
The transmission of films made for television (excluding series, serials, light entertainment programmes and documentaries), cinematographic works, children’s programmes and news programmes may be interrupted by advertising and/or teleshopping once for each period of 35 minutes.	La transmission de films conçus pour la télévision (à l'exclusion des séries, feuilletons, émissions de divertissement et documentaires) ,des œuvres cinématographiques, des émissions pour enfants et des journaux télévisés peut être interrompue par des écrans publicitaires et/ou des spots de télé-achat une fois par tranche de 35 minutes.
Article 1(3) of Law No 10 of 9 January 1991; —	l'article 1, paragraphe 3, de la loi n o 10 du 9.1.1991; —
In such cases, the information shall be set out in such a way as to distinguish clearly between the paediatric indications that have been approved and those that have not.	Dans ce cas, la présentation fait une distinction claire entre les indications pédiatriques approuvées et celles qui ne le sont pas.
In determining a qualifying holding in the context of this Article, the voting rights referred to in Article 92 of Directive 2001/34/EC of the European Parliament and of the Council of 28 May 2001 on the admission of securities to official stock exchange listing and on information to be published on those securities OJ L 184, 6.7.2001, p.	Pour établir l'existence d'une participation qualifiée dans le contexte du présent article, les droits de vote visés à l'article 92 de la directive 2001/34/CE du Parlement européen et du Conseil du 28 mai 2001 concernant l'admission de valeurs mobilières à la cote officielle et l'information à publier sur ces valeurs JO L 184 du 6.7.2001, p. 1.
avoid a proliferation of parallel research activities on the same subject, even if the Council is tempted to carry out its own study, on the grounds that this is a third-pillar measure (Title VI of the Treaty on European Union);	éviter de multiplier les recherches parallèles sur ce thème, même si le Conseil peut être tenté de procéder à sa propre étude, s'agissant d'une mesure du "troisième pilier" (titre VI du traité sur l'Union européenne),
This suggestion was not followed by the committee.	La commission n'a pas suivi cette suggestion.
Waiver of fees	Gratuité des visas
outraged by the repeated refusal of the new authorities in Belgrade to immediately and unconditionally transfer the 700 Kosovars to the UNMIK authorities,	outré par le refus réitéré des nouvelles autorités de Belgrade de procéder au transfert immédiat et sans condition des 700 Kosovars aux autorités de l’UNMIK,
Annex I, Section 6.3.2., paragraph 1	Annexe I, section 6.3.2., paragraphe 1
on the Commission Communication 'Towards a reinforced culture of consultation and dialogue - General principles and minimum standards for consultation of interested parties by the Commission'	sur la communication de la Commission "Vers une culture renforcée de consultation et de dialogue – Principes généraux et normes minimales applicables aux consultations engagées par la Commission avec les parties intéressées"
It is therefore appropriate to refer to the proceeds already ascertained and not to the possibility of the criminal act generating ‘substantial proceeds’ since the same act could in fact have generated proceeds of a minimal amount.	Il est par conséquent opportun de faire référence aux produits déjà prouvés et non à la nature à générer un "produit important" de l'infraction parce que l'infraction pourrait avoir généré, dans le cas concret, un produit quantitativement négligeable.
investment in infrastructures;	les investissements d'infrastructure,
– having regard to the adoption of the European Union budget for 2004,	– vu l'adoption du budget de l'Union européenne pour l'année 2004,
Article 21, paragraph 7	Article 21, paragraphe 7
For this Head of Unit there are only three suitable members of hierarchy to report to in this case.	Il y a, pour ce chef d'unité, seulement trois membres de sa hiérarchie appropriés auxquels faire rapport dans le cas présent: —
MEPs lay down "red lines" on EU trade with Latin America	Les députés définissent des lignes rouges pour le commerce de l'UE avec l'Amérique latine
whereas Colombia continues to be plagued by a widespread climate of violence despite the efforts made to end the 30-year-old conflict,	considérant que la Colombie est toujours plongée dans un climat de violence généralisée, malgré les efforts qui ont été entrepris pour mettre fin à un conflit qui dure depuis trente ans,
The figures speak for themselves: the United States spends five times as much as Europe on defence.	Les chiffres parlent d'eux-mêmes: les États-Unis dépensent cinq fois plus que l'Europe en matière de défense.
Stresses that possibly as many as 60 countries need all of their debts to be cancelled if they are to have any chance of achieving the MDGs and that there are yet more countries that require further debt relief, including a number of countries with "odious debts", such as those contracted by South Africa's former apartheid regime;	souligne que soixante pays auraient éventuellement besoin que leur dette soit entièrement annulée pour avoir une chance d'atteindre les OMD et qu'encore plus de pays auraient besoin d'un allégement supplémentaire de leur dette, dont un certain nombre de pays à "dette odieuse", comme celle qui a été contractée sous l'ancien régime d'apartheid en Afrique du Sud;
WRITTEN QUESTION E-3542/03	QUESTION ÉCRITE E-3542/03
Slovak Christian democrat Peter Šťastný, who will prepare a report on the accord told us more.	Interview avec le rapporteur, le Slovaque Peter Šťastný (Parti populaire).
Feed or food from third countries not complying with feed and food law may be seized or confiscated, and shall be destroyed, submitted to a special treatment in accordance with Article 20, or re-dispatched outside the Community in accordance with Article 21.	Les aliments pour animaux ou denrées alimentaires en provenance de pays tiers qui ne respectent pas la législation relative aux aliments pour animaux et aux denrées alimentaires peuvent être saisis ou confisqués, et sont détruits, soumis à un traitement spécial conformément à l'article 20, ou réexpédiés en dehors de la Communauté conformément à l'article 21.
The competent authorities shall not enter into cooperation arrangements with third countries which result in obligations for Member States other than those concerning the provision of information.	Les autorités compétentes ne concluent pas d'accords de coopération avec des pays tiers qui aboutiraient à imposer aux États membres d'autres obligations que celles relatives à la mise à disposition d'informations.
Throughout Europe, high-speed train routes are highly loss making, losses being offset by governments.	Dans l'ensemble de l'Europe, les lignes TGV sont fortement déficitaires et les pertes sont compensées par l'État.
Article 37, paragraph 1	Article 37, paragraphe 1
"Investment advice" means the provision of personal recommendations to a client, either upon its request or at the initiative of the investment firm, in respect of one or more transactions relating to financial instruments;	"conseil en investissement": la fourniture de recommandations personnalisées à un client, soit à sa demande soit à l'initiative de l'entreprise d'investissement, en ce qui concerne une ou plusieurs transactions portant sur des instruments financiers;
Calls on the Commission to ensure that technology manufacturers can apply directly for SET-Plan funding, not just as members of consortia with energy utilities as is the case for the economic recovery programme and the NER300;	invite la Commission à veiller à ce que les fabricants d'équipements technologiques puissent solliciter directement des financements au titre du plan SET, et pas uniquement en tant que membres de groupements comprenant des entreprises de distribution d'énergie comme c'est le cas pour le plan de relance économique et le NER300;
However, the situation of the minorities living in Serbia is still not highlighted in agreements and hearings, hence the following questions to the Council:	Cependant, la situation des minorités en Serbie n'a jamais été mise en exergue ni dans le cadre de l'accord, ni lors de l'audition, ce qui m'amène à poser les questions suivantes au Conseil:
What stage has this process reached in each Member State?	À quel stade se trouve actuellement cette procédure dans chaque État membre?
A limited number of substances, traces of which must not exceed a certain limit, will be allowed in educational toys designed to develop the senses, such as "olfactory, gustative and cosmetic games" but these need to be clearly labelled.	Un nombre limité de substances listées peut être utilisé pour la fabrication des jouets éducatifs, qui développent les sens, tels que les jeux olfactifs, gustatifs ou cosmétiques.
whereas the possibility of enhancing domestic resource mobilisation is further affected by the global context of liberalisation of international markets, entailing the replacement of customs revenues with other domestic resources; whereas IMF research shows that while rich countries have managed to offset the decline of trade taxes as a principal source of income with other sources of revenue, notably VAT, the poorest countries have at best replaced about 30% of lost trade taxes For instance, see study by Baunsgaard & Keen (2005), quoted in the IMF report of 15 February 2005, entitled ‘Dealing with the Revenue Consequences of Trade Reform’, in which the IMF concludes that ‘many low-income countries and some middle-income countries have had difficulty in replacing trade tax revenues’.	considérant que la possibilité de renforcer la mobilisation des ressources nationales est encore affaiblie par le contexte mondial de libéralisation des marchés internationaux, caractérisé par la substitution des recettes douanières par d'autres types de ressources nationales; considérant que les études du Fonds monétaire international (FMI) montrent que, tandis que les pays riches sont parvenus à compenser la baisse de leurs taxes sur les échanges, qui figuraient parmi leurs principales sources de rentrées fiscales, par d'autres sources de recettes, en particulier la TVA, les pays les plus pauvres n'ont pu, au mieux, récupérer qu'environ 30 % de ce manque à gagner Voir notamment l'étude de Baunsgaard & Keen (2005), citée dans le rapport du FMI du 15 février 2005, intitulée «Dealing with the Revenue Consequences of Trade Reform», dans lequel le FMI conclut que de nombreux pays à faible revenu et certains pays à revenu intermédiaire ont connu des difficultés pour remplacer les recettes fiscales issues du commerce.
Furthermore, 19% of the population live in predominantly rural regions and 37% live in significantly rural regions.	En outre, 19 % de la population vit dans des zones à prédominance rurale, et 37 % dans des zones à composante rurale significative.
(7) an obligation to provide or participate in a financial guarantee or to take out insurance from a service‑provider or body established in their territory;	7) l'obligation de constituer ou de participer à une garantie financière ou de souscrire une assurance auprès d'un prestataire ou d'un organisme établi sur leur territoire;
If there are not adequate safeguards in place to protect this information, consumers would be exposed to an unacceptable risk of identity fraud, particularly when this information is transmitted to a commercial organisation in another jurisdiction.	S'il n'existe pas de mesure de sauvegarde adéquate pour protéger ces informations, les consommateurs seront exposés à un risque inacceptable d'usurpation d'identité, en particulier lorsque ces informations sont transmises à une organisation commerciale dans une autre juridiction.
For immobilisers not yet approved	Pour les dispositifs d'immobilisation non encore réceptionnés
I understand that the UK Office of Fair Trading is currently investigating this.	J'ai cru comprendre que l'autorité britannique de la concurrence (the Office of Fair Trading) était en train de se pencher sur la question.
In 1807 a ship laden with gunpowder exploded in Leiden in the Netherlands.	En 1807, à Leiden (Pays-Bas), explosait un bateau chargé de poudre.
N° 116/2008 by Constant Verbraeken (Belgian), on the situation in Bulgarian orphanages	Pétition n° 0116/2008, présentée par Constant Verbraeken, de nationalité belge, sur la situation dans les orphelinats bulgares
The motion may not comprise more than 200 words.	Cette proposition ne peut excéder 200 mots.
Annex – section 10 – point -1 k (new)	Annexe – section 10 – point -1 duodecies (nouveau)
Care shall be taken to ensure that:	Il importe notamment d'assurer que:
The 93% reduction for 2011 is having a huge impact on employment and activity in the Spanish fishery sector, and particularly so in Galicia.	Cette chute de 93 % en 2011 a un énorme impact sur l'emploi et l'activité du secteur en Espagne, et plus particulièrement en Galice.
In addition, the Commission has been actively monitoring the scientific situation on EMF.	En outre, la Commission s'est montrée active au niveau du suivi scientifique de la situation en matière de champs électromagnétiques.
Were EU funds used to establish the Rosengarten regional park?	La création du parc régional de Rosengarten a-t-elle bénéficié de subventions communautaires?
Having regard to the Treaty establishing the European Economic Community, and in particular Article 40, Article 47(1), the first and third sentences of Article 47(2), and Article 55 thereof,	vu le traité instituant la Communauté européenne, et notamment son article 40, son article 47, paragraphe 1 et paragraphe 2, première et troisième phrases, et son article 55,
This includes, evidently, also the question of private sector participation in the provision of water and sanitation services.	Cet examen intègre aussi, à l'évidence, la question de la participation du secteur privé à l'offre de services liés à l'eau et aux équipements sanitaires.
The objections raised can only be replied to if there is a more coherent definition of the strategy.	Des réponses ne pourront être apportées à ces avertissements que si l'on définit la stratégie d'une manière plus cohérente.
European Parliament President Hans-Gert Pöttering is to take part in the informal European Council in Lisbon on 18-19 October, which should conclude the EU's Intergovernmental Conference (IGC) on treaty reform.	Le Président du Parlement européen, Hans-Gert Pöttering, participera au Conseil européen informel des 18 et 19 octobre à Lisbonne qui doit conclure la Conférence intergouvernementale (CIG) sur la réforme des traités de l'UE.
In the light of the above, will the Commission adopt plans to safeguard Greece's heritage and protect firms producing local products?	Eu égard à ce qui précède, la Commission envisage-t-elle d'adopter un plan de protection du patrimoine grec et de soutien aux producteurs afin de sauvegarder les produits locaux?
EC-South Africa Co-operation	Abrogation de la directive 72/462/CE
Does the Commission not consider further that doctors specialising in hygiene and preventive medicine or legal and insurance medicine should be allowed to practice at national level only, given that their training, unlike that of specialists in labour medicine, is not recognised at European level?	La Commission n'estime-t-elle pas en outre que les spécialistes en hygiène et médecine préventive et en médecine légale et des assurances ne peuvent opérer que dans le cadre national étant donné que leur formation, contrairement à celle des spécialistes en médecine du travail, n'a pas été reconnue au niveau européen?
The authority will have to maintain a national quality programme covering all steps from donation to transplantation or disposal, based on rules laid down in the directive.	L'autorité devra maintenir un programme national de qualité couvrant toutes les étapes du don à la transplantation ou à l'élimination, basé sur les règles fixées dans la directive.
WRITTEN QUESTION E-2396/08	QUESTION ÉCRITE E-2396/08
Who are then the real beneficiaries of these funds?	Dès lors, comment savoir qui sont les vrais bénéficiaires de ces fonds?
draft implementing technical standards to establish standard forms, templates and procedures for such notification.	des normes techniques d'exécution pour établir des formulaires, des modèles et des procédures types pour cette notification.
Turkey no longer regards Israel as an ally, but rather as a potential enemy.	La Turquie ne considère plus Israël comme un ami, mais bien comme un ennemi potentiel.
Prior to the closure of a storage site pursuant to points (a) or (b) of paragraph 1, the provisional post-closure plan shall be:	Préalablement à la fermeture d'un site de stockage en vertu du paragraphe 1, point a) ou b), le plan de postfermeture provisoire est:
There has been pressure from east European MEPs for the EU to pressure Canada into allowing visa-free access to east European citizens (see Written Declaration 89/2010, which has been circulated by Czech MEPs).	Certains députés européens d’Europe orientale font pression sur l’Union européenne pour qu’elle convainque le Canada de permettre aux citoyens d’Europe orientale de voyager au Canada sans visa (voir la déclaration écrite 89/2010 distribuées par les députés tchèques).
Points out that employment rates for both men and women are lower in rural areas and that this places those living in the countryside at a disadvantage in terms of the lack of availability of quality jobs; in addition, many women are not part of the official labour market and therefore do not count as registered unemployed, and are thus faced with financial and legal problems in terms of maternity rights, sick leave and acquisition of pension rights;	observe que, tant en ce qui concerne les hommes que les femmes, les taux d'emploi sont plus bas dans les zones rurales et que les personnes vivant dans ces zones sont ainsi pénalisées par l'absence de possibilités d'emploi de qualité et ajoute qu'un grand nombre de femmes ne travaillent pas sur le marché du travail officiel et ne sont ainsi pas inscrites en tant que chômeuses, ce qui leur pose des problèmes financiers et juridiques dans l'exercice du droit au congé maternité ou du congé maladie et l'acquisition de droits à pension;
Calls for the democratic process to be continued and strengthened and calls on the political parties to continue to abide by the National Unity Pact;	souhaite la poursuite et le renforcement du processus démocratique et appelle les partis politiques à continuer à respecter le Pacte de l'unité nationale;
Article 6, point (2)	Article 6, point 2, phrase introductive
What view does the Commission take of the inadmissible prison conditions which have been created and the infringement of inmates’ fundamental rights?	Que pense la Commission de cette situation intolérable qui règne dans les prisons grecques et de la violation des droits fondamentaux des détenus?
Daniel Cohn-Bendit on the comments made by the previous speaker (The President informed him that, having checked the matter with the Legal Service, the President of the Parliament had confirmed that the amendment was admissible);	Daniel Cohn-Bendit sur cette intervention (M. le Président indique qu'après vérification auprès du service juridique, le Président du Parlement a confirmé que l'amendement était recevable);
Subject: Creating a genuine European market for home loans	Objet: Création d'un véritable marché européen pour les prêts immobiliers
Finally, MEPs want to ensure that the agreement does not make it possible for any ‘three-strikes’ procedures to be imposed..	Enfin, les députés souhaitent garantir que l'accord proposé n'offre pas la possibilité d'imposer une procédure de "riposte graduée en trois temps".
mindful that during the last century millions of children, women and men have been victims of unimaginable atrocities that deeply shock the conscience of humanity, including terrorist attacks on innocent civilians,	conscient des atrocités inimaginables – y compris des actes terroristes visant d'innocents civils – dont ont été victimes des millions d'enfants, de femmes et d'hommes et qui ébranlent profondément la conscience de l'humanité,
Turkish leaders, on the other hand, have denied that Turkey had in any way committed genocide against its Armenian population.	En revanche, les dirigeants turcs ont nié que la Turquie ait jamais commis un génocide contre la population arménienne.
Will the Commission state whether it has conducted or funded any evaluations or studies on the effect of EU regional funds to formerly defence-dependent regions – such as Network Demilitarised, KONVER/KONVER II, Reneval and INTERREG II AND IIIC?	La Commission compte-t-elle indiquer si elle a mené ou financé une quelconque évaluation ou étude sur l'efficacité des fonds communautaires, tels KONVER/KOVER II, Reneval et Interreg II et IIIC, pour les régions anciennement dépendantes du secteur de la défense?
Condemns the human rights violations that have occurred, and calls for an international committee of inquiry to be set up to investigate the abuses committed by both government and rebels;	condamne les violations des droits humains et demande la mise en place d'une commission d'enquête internationale pour faire la lumière sur les exactions commises par le gouvernement et par les rebelles;
In addition, the report calls on the EIB "to ensure that enough venture capital is made available to SMEs which experience difficulty in attracting venture capital".	Par ailleurs, ils regrettent la signature d'un accord bilatéral d'immunité entre l'ARYM et les Etats-Unis, comprenant une clause d'exemption de la juridiction de la Cour internationale de Justice de La Haye, en "contradiction avec les normes et politiques de l'UE" .
The Council can only provide the Honourable Member with figures for the European Defence Agency, the European Union Satellite Centre and the European Union Institute for Security Studies, which are agencies of the European Union:	Le Conseil ne peut fournir à l'Honorable Parlementaire que les chiffres concernant l'Agence européenne de défense, le Centre satellitaire de l'Union européenne et l’Institut d’Etudes de Sécurité de l’Union européenne qui sont des agences de l'Union européenne:
-//EP//TEXT IM-PRESS 20070228BRI03712 ITEM-005-EN DOC XML V0//EN	-//EP//TEXT IM-PRESS 20070228BRI03712 ITEM-007-FR DOC XML V0//FR
on the opening of negotiations with Turkey	sur l'ouverture des négociations avec la Turquie
E. whereas Article 6 of that Regulation also provides, in paragraph (1)(a), that a food additive may only be permitted for use if it does not pose a safety concern to the health of the consumer,	E. considérant que l'article 6, paragraphe 1, point a), dudit règlement dispose également qu'un additif alimentaire ne peut être autorisé que s'il ne pose aucun problème de sécurité pour la santé du consommateur,
Points out that the emergence of new sectors with a strong potential for job creation, such as ecology, the environment and new technologies, needs to be taken into consideration when employment policies are being formulated; stresses in this connection that women have an important role to play in these sectors; calls on the Member States to encourage girls not to neglect these types of sector; encourages the Commission to issue regular communications on these new perspectives;	15. rappelle que l'émergence de nouveaux secteurs potentiellement riches en création d'emplois, tels que l'écologie, l'environnement et les nouvelles technologies, sont à prendre en compte lors de l'élaboration des politiques de l'emploi; souligne à ce propos que les femmes ont un rôle important à jouer dans ces secteurs; invite les États membres à encourager les jeunes filles à ne pas négliger ce type de filières; encourage la Commission européenne à assurer une communication continue sur ces nouvelles perspectives;
The text of the Declaration has been adapted to take into account the practical evolution of the codecision procedure and is in line with the attempts of Parliament, Council and the Commission to make EU law-making more transparent, coordinated, efficient and democratic.	Le libellé de la déclaration a été adapté pour tenir compte de l'évolution pratique de la procédure de codécision et il reflète la volonté du Parlement, du Conseil et de la Commission de mieux coordonner le processus législatif de l'Union européenne et de le rendre plus transparent, plus efficace et plus démocratique.
It also works in combination with other programmes, such as ‘Decent Work, Decent Life’ and ‘Food Security and Sovereignty’, since health cannot be divorced from the need to eradicate poverty, and combat hunger and social inequalities.	Il est de plus combiné à d’autres programmes-« Travail décent, vie digne », « Sécurité et souveraineté alimentaire »- : la santé en effet ne peut être dissociée de l’éradication de la pauvreté, de la lutte contre la faim et les inégalités sociales.
A refinery belonging to the Petronur company is operational in Muskiz (Vizcaya, Spain).	À Muskiz, Biscaye, se trouve une raffinerie de la société Petronor.
Bart Staes and	Bart Staes et
In such cases, the contract shall also take into account the relative economic importance of the value of the assets in question in comparison with the total estimated value of the services covered by the contract	Dans ce cas, le contrat tient compte de l'importance économique relative de la valeur des éléments d'actif en question par rapport à la valeur estimée totale des services couverts par le contrat
Article 1 – point 14 a (new)	Article 1 - point 14 bis (nouveau)
In the Euro-Mediterranean Agreement establishing an association between the EU and the State of Israel, human rights and democratic principles constitute an essential element of the Agreement that guide the policy of both parties and form a basis for their relations.	Aux termes de l'accord euro-méditerranéen établissant une association entre l'UE et l'État d'Israël, les Droits de l'homme et les principes démocratiques constituent un élément essentiel de l'accord, qui guide la politique des deux parties et constitue une base de leurs relations.
Training activities for professional users	Les activités de formation destinées aux utilisateurs professionnels
Commission Director General for Personnel Claude Chêne, considered the reform proposed by the Independent Group of Experts in 1999 to be "very good in conceptual terms" and declared himself "satisfied with its implementation".	Le Directeur-général de la Commission chargé de la politique du personnel, Claude Chêne, a estimé la réforme proposée par le Groupe d'experts indépendants en 1999 Independent Group of Experts in 1999 "très bonne en termes conceptuels", ajoutant qu'il était "satisfait de sa mise en œuvre".
The same information must be given on moving parts and/or their housings where the direction of movement must be known to avoid a risk.	Les mêmes indications doivent figurer sur les pièces mobiles et/ou sur leur carter lorsque la connaissance du sens du mouvement est nécessaire pour éviter un risque.
How and for what activities have the above amounts been used? 3.	Comment et pour quelles activités les montants prévus dans cette ligne budgétaire ont-ils été utilisés; 3.
having regard to Declaration 30, Declaration on island regions, annexed to the Final Act of Amsterdam,	considérant la déclaration nº 30 annexée à l'acte final d'Amsterdam relative aux régions insulaires,
The following aspects are considered to see how multi-level governance approach can be better developed in the field of cohesion policy:	Les aspects suivants seront examinés afin d'évaluer comment améliorer l'élaboration d'une approche à plusieurs niveaux de la gouvernance dans le cadre de la politique de cohésion:
If , when reviewing ratings the European Supervisory Authority (European Securities and Markets Authority) identifies breaches of this Regulation, it may, in accordance with the gravity of such breaches:	Si, lors de la révision des notations, l'Autorité européenne de surveillance (Autorité européenne des marchés financiers) constate des infractions au présent règlement, elle peut, en fonction de la gravité de l'irrégularité,
The Commission noted that Mr Nano, during a session of the Albanian Parliament (15/05/03), has stated that the Albanian government considers that the State of War does not exist anymore since the two countries have signed on 21 March 1996 a Friendship and Co-operation Agreement.	La Commission a noté que, lors d'une séance du Parlement albanais (du 15 mai 2003), M. Nano a indiqué que le gouvernement albanais estimait que l'état de guerre n'existait plus puisque les deux pays avaient signé un accord d'amitié et de coopération le 21 mars 1996.
